,uncertainty,certainty,mae_24,rmse_24,mdpe_24,mae_combined,rmse_combined,mdpe_combined
11811,0.08693704018722692,0.9130629598127731,0.4409992786846265,0.4759537175892302,0.6080416777756004,0.5483775091818629,0.634972805089218,0.8016896912473399
11812,0.08592760510900554,0.9140723948909945,0.43302036495975654,0.49002143839631274,0.637900278316445,0.48489440350941976,0.5461860024955033,0.7104100597237057
11813,0.08745597088384671,0.9125440291161533,0.5041966896400595,0.6054900242370299,0.7546841728076484,0.5925090591465666,0.6638624409727825,0.7932150628078031
11814,0.07955777373087713,0.9204422262691229,0.5686275933649728,0.7224749262263316,0.8525664136585749,0.6440317457989376,0.7706384744129056,0.8994147800798995
11815,0.07818170124337342,0.9218182987566266,0.5736347144705554,0.7256790569357775,0.8558504687789976,0.5733067298731285,0.7537766246035386,0.8956084362548324
11816,0.08390373119505545,0.9160962688049445,0.7042360508555076,0.733258674436927,0.8198330512457287,0.5578014755574747,0.6567298604919916,0.8008634012652954
11817,0.0903298834531332,0.9096701165468668,0.5749345677243056,0.778516215537444,0.9087221191554357,0.575574052269095,0.7748703446481052,0.9159507350598408
11818,0.067517343388945,0.932482656611055,0.5630229142537303,0.7179713263927247,0.8715478021851771,0.6023716259015031,0.736113385476531,0.8823094020162664
11819,0.08862168841598217,0.9113783115840178,0.5220894839167229,0.6923162071882125,0.8534379560830269,0.5855282705425459,0.7465924112664808,0.8967090939532024
11820,0.09427198866925923,0.9057280113307408,0.49754474234562773,0.580985976006528,0.7023618399918592,0.434836995606937,0.5719967286416832,0.6991581510943038
11821,0.09449076323833527,0.9055092367616647,0.41720210915879935,0.505627969258005,0.660061370256476,0.3708482694348328,0.48884296051478093,0.6462125097288877
11822,0.08686428227437282,0.9131357177256272,0.4284118474966319,0.5077704360496061,0.6634584737947531,0.4987596215577658,0.5657063144786697,0.7331414301399605
11823,0.08339068983161124,0.9166093101683888,0.5208561803898145,0.5798685679470598,0.706206603302604,0.5611112416431313,0.5863321917182472,0.7059375128350889
11824,0.08310630213041081,0.9168936978695892,0.5448019130170099,0.5835287607401546,0.7108434904636325,0.716266937450307,0.6755480578724218,0.7684474976526843
11825,0.08274855614125265,0.9172514438587474,0.566078691928025,0.5858819104399021,0.7141849916351773,0.6404534624897347,0.5949864931568792,0.7102380074652836
11826,0.08236578959561802,0.917634210404382,0.5901387324800785,0.5882673674028189,0.7173103886133653,0.7532531985621234,0.656893574378835,0.7549522156746077
11827,0.08322071092923422,0.9167792890707658,0.6220046496903582,0.5901515003820799,0.7185060344701578,0.5936014344488293,0.5768443617676535,0.7002669369084852
11828,0.08400900577062076,0.9159909942293792,0.652305306468015,0.591946763772299,0.7195383361583243,0.7521009066857608,0.6606713408970553,0.7935098516689872
11829,0.08511286176239474,0.9148871382376053,0.3450282752496094,0.37542059785589177,0.5034138360465494,0.5131016486820305,0.5493769614147603,0.7156294534364733
11830,0.08419560925129466,0.9158043907487053,0.3376639033473625,0.37000688068686427,0.49609104532672915,0.5016097862432985,0.5055455246412023,0.6669398600487307
11831,0.1003967023310196,0.8996032976689804,0.4539601082759113,0.43804118462083086,0.5114419887948046,0.4028437100260393,0.3826806072918821,0.46563943570219296
11832,0.09107478113814782,0.9089252188618522,0.3282464940678148,0.38104026472605335,0.46598010402714374,0.3925924253325272,0.39819711059221413,0.44973565475830907
11833,0.08990903679032658,0.9100909632096734,0.44920659689975057,0.45606985765689423,0.5115550761932716,0.4981903804715843,0.5775049934045431,0.7128583335564607
11834,0.09103417248197654,0.9089658275180235,0.379226724253149,0.403960454766279,0.48560437679681395,0.4912538340533137,0.45121147206874873,0.47603241150336895
11835,0.0906055720916058,0.9093944279083942,0.41768647200053716,0.417924606896632,0.5009804705094759,0.4776785614806457,0.5350702340522343,0.6690602707615603
11836,0.0759556226406276,0.9240443773593724,0.4641738084109948,0.4343278038228681,0.5093022023999976,0.5656707590999327,0.6380337056516047,0.7906301593601391
11837,0.0806201214155372,0.9193798785844628,0.48936426214480183,0.5201996977112396,0.631871076706646,0.37986868733765766,0.42816411406773514,0.564980800290591
11838,0.07490115551938126,0.9250988444806187,0.5029607145690042,0.5766561033819065,0.6081287152501264,0.6478315379633249,0.690168713693905,0.7995408745242049
11839,0.08753472079536295,0.912465279204637,0.44968663360482664,0.5111178661671459,0.5862481008304012,0.47226764823782263,0.5576504939921936,0.6998783038751492
11840,0.07034626860031667,0.9296537313996833,0.4855993629717985,0.5360775505133217,0.6120330684089977,0.5016371338572053,0.5875798908860183,0.7019772535812366
11841,0.06721980527279647,0.9327801947272035,0.5379430961097313,0.6039346706714345,0.6790949442180753,0.570095266516931,0.6579987257313481,0.7412588184545985
11842,0.07233069915924661,0.9276693008407534,0.5619656846280576,0.64711266855573,0.7283262432725641,0.5356686118594552,0.6209034557813199,0.7053083163141116
11843,0.07785983908799421,0.9221401609120058,0.5512244687885787,0.6397233138370713,0.7233987195249307,0.4321442751806063,0.5766450953199733,0.6676195896899929
11844,0.08865538463874811,0.9113446153612519,0.5469072468172823,0.6264989676010073,0.711680752678146,0.419870715016263,0.4977792945295024,0.5828128103975622
11845,0.08908596610726238,0.9109140338927376,0.5372641054737249,0.6191523027948883,0.7057030799530988,0.5738507426940469,0.6656740682853309,0.7478862481371482
11846,0.09181719515589759,0.9081828048441024,0.5096811538811623,0.6020717228184687,0.6893970993082166,0.3975299954338154,0.45160344129550783,0.5343279154415017
